,name,playerId,DBNOs,assists,boosts,damageDealt,deathType,headshotKills,heals,killPlace,killStreaks,kills,longestKill,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,vehicleDestroys,walkDistance,weaponsAcquired,winPlace,matchId
18,PinkWeasel,account.6d4811ac661d4515b822e92c7c753744,1.0,0.0,0.0,100.0,byplayer,1.0,0.0,19.0,1.0,1.0,2.299278,0.0,0.0,0.0,0.0,0.0,71.0,0.0,21.33247,1.0,5.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
19,Respection,account.c64d87abe4584f6992f9d81207f26761,0.0,0.0,1.0,49.14,byplayer,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,0.0,274.1272,3.0,7.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
20,Logitech0228,account.5b1e8f7032094a21946de86be4b7bb4d,0.0,0.0,1.0,142.07878,byplayer,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,386.31042,3.0,14.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
21,BCN-Orange,account.2108fc0f3b1742bd900bcaf0fa584b09,0.0,1.0,0.0,69.09,byplayer,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,392.2467,1.0,17.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
22,Yaai_88,account.d5fe9ee04f29482aa50ceec77588f93b,1.0,1.0,3.0,373.345,byplayer,1.0,1.0,4.0,2.0,4.0,107.22962,1.0,0.0,0.0,0.0,0.0,920.0,0.0,1433.7974,4.0,6.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
23,OmyeonSalryuu,account.643c66963ee54335b0f9bbf251a5beeb,1.0,0.0,0.0,100.0,byplayer,0.0,0.0,32.0,1.0,1.0,6.011184,0.0,0.0,0.0,0.0,0.0,73.0,0.0,18.246225,2.0,31.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
24,segyunman_1003,account.73de4cec07a04db1a5c82a094b892cd0,0.0,0.0,0.0,39.6,byplayer,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,187.1282,2.0,27.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
25,0ooYa,account.959247b26e3842de8d7b1fb1559dc5ec,0.0,0.0,0.0,52.4205,byplayer,0.0,5.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,103.12713,1.0,24.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
26,Go_Around_,account.b7b0c324602c4e9988f5d6dc38c6931e,3.0,1.0,9.0,740.6227,byplayer,0.0,5.0,2.0,2.0,5.0,51.917526,0.0,0.0,0.0,63.774925,0.0,1047.0,0.0,2328.9358,4.0,2.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
27,shin10-81,account.5bb5c2ceae104c43b590608c8c572bb1,0.0,0.0,0.0,85.33333,byplayer,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,142.27412,1.0,22.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
28,Sherry_0504,account.6c0ac11d4b634c21bf447e68000a6ffd,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,165.0,3.0,27.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
29,citizen135,account.dbef9dfb9609462f8a3f9da75c9ac4b5,1.0,0.0,0.0,200.0,byplayer,0.0,0.0,16.0,2.0,2.0,14.036961,0.0,0.0,0.0,0.0,0.0,97.0,0.0,45.09223,3.0,25.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
30,Commander-Amari,account.a41ffa97e9544feb826d6ad83f6dddd5,1.0,0.0,5.0,74.15744,byplayer,0.0,3.0,18.0,1.0,1.0,47.58649,0.0,0.0,0.0,0.0,0.0,737.0,0.0,1285.3453,3.0,3.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
31,Chul2ya,account.aa6735c8093c4951ab77bb2f7e02dd45,0.0,0.0,0.0,100.0,byplayer,0.0,0.0,28.0,1.0,1.0,3.1334352,0.0,0.0,0.0,0.0,0.0,284.0,0.0,357.72308,2.0,19.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
32,flowersknife,account.ffa8aaa45e4d46f099296e1752223bd5,0.0,1.0,3.0,150.37805,byplayer,0.0,6.0,22.0,1.0,1.0,7.179356,0.0,0.0,0.0,0.0,0.0,509.0,0.0,967.35834,6.0,12.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
33,rineunhyuk,account.6e6277c547924cff9d6e7019726c4e85,1.0,1.0,7.0,179.02167,byplayer,1.0,3.0,5.0,2.0,3.0,25.092363,1.0,0.0,0.0,39.746357,0.0,1077.0,0.0,2463.793,5.0,2.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
34,wdms12,account.164041778ca049649b257400cc6c90d9,0.0,0.0,0.0,88.0,byplayer,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,25.997671,1.0,9.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
35,andy4218,account.b3f75ccb09ff46e3b8640be360e21c33,2.0,0.0,5.0,358.99994,byplayer,1.0,3.0,3.0,2.0,5.0,101.105194,0.0,0.0,0.0,0.0,0.0,806.0,0.0,1436.0374,7.0,9.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
36,ifymbabb,ai.314,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,29.405508,0.0,29.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
37,XXX_Razer,account.f39e0e1e5ebb4e229adcfceedd217fc2,0.0,0.0,5.0,0.0,byplayer,0.0,4.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,951.0,0.0,1388.7255,6.0,4.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
38,HYUNseo236,account.ac195e4fbb8e41988741ba672b53dafd,0.0,0.0,0.0,69.3,byplayer,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,229.92758,1.0,28.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
39,KjoonS2,account.ba7959ec90e4407caf79f66ee89af4ee,0.0,1.0,6.0,158.92296,alive,0.0,5.0,17.0,1.0,1.0,51.84648,0.0,0.0,0.0,0.0,0.0,922.0,0.0,2002.6106,10.0,1.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
40,Garlic-Tangerine,account.3847ce08aea3475b96f2882ac51849e7,1.0,0.0,0.0,302.81665,byplayer,0.0,0.0,13.0,1.0,2.0,85.85204,0.0,0.0,0.0,0.0,0.0,392.0,0.0,359.91534,3.0,16.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
41,cocadodo,account.6cd2bf5f9cc24491af2273fbcd4a1ef3,0.0,0.0,0.0,0.0,byzone,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,872.1083,2.0,12.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
42,kimkijung8,account.970ba1d506154c52998aff93bd63ba84,2.0,0.0,1.0,530.1492,byplayer,2.0,0.0,7.0,2.0,3.0,39.675076,1.0,0.0,0.0,0.0,0.0,418.0,0.0,612.0916,2.0,14.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
43,Mobeleon,account.9e3cb9d2695c4b9aad70ef954939d2e9,1.0,0.0,0.0,100.0,byplayer,0.0,0.0,29.0,1.0,1.0,1.8470085,0.0,0.0,0.0,0.0,0.0,229.0,0.0,435.31485,3.0,21.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
44,BIGHEADAZUMMA,account.f34e414c588d427c902b70e591f412c1,0.0,0.0,1.0,53.65,byplayer,0.0,0.0,30.0,1.0,1.0,53.42073,0.0,0.0,0.0,0.0,0.0,199.0,0.0,344.49118,2.0,23.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
45,Rudem1234,account.f68d3746fa2e473d916466c9f20a3940,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,380.9877,3.0,23.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
46,buhungtek,account.2e4a47c86f2a49809d784680f82d2b3c,0.0,0.0,0.0,63.14,byplayer,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,211.29204,1.0,26.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
47,zlzzlzz2l,account.9bf90d23595644fca6619dbf1d5b5f64,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,111.96358,2.0,25.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
48,YECUD,account.8246582a51b841c69cd44a9d73ea4b5f,1.0,0.0,0.0,30.7,byplayer,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,239.2968,1.0,28.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
49,FengYA_One,account.a087ed3f897c419c86e19430c3c62eb3,1.0,0.0,2.0,48.803158,byplayer,0.0,1.0,23.0,1.0,1.0,12.430017,1.0,0.0,0.0,0.0,0.0,447.0,0.0,415.73325,2.0,13.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
50,takurosekihara,account.e8afd462ce7148b683e8020c7924a10c,1.0,1.0,5.0,64.25515,byplayer,0.0,1.0,20.0,1.0,1.0,28.576366,0.0,0.0,0.0,0.0,0.0,918.0,0.0,1465.2489,8.0,6.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
51,Hagui_God,account.3673a4eb7b4447afbcd157eef6e3616c,0.0,0.0,7.0,37.2,byplayer,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.0,0.0,1281.1078,6.0,8.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
52,rlaejrfuf1,account.c698b37eafff4f59aadcbaa8eed35ada,1.0,0.0,1.0,100.0,byplayer,0.0,1.0,31.0,1.0,1.0,2.5636818,0.0,0.0,0.0,0.0,0.0,165.0,0.0,143.18855,1.0,26.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
53,CDDE009,account.bad44989af504232bc132184dbcdb7f3,2.0,1.0,1.0,669.5704,byplayer,0.0,2.0,10.0,1.0,2.0,7.825396,0.0,0.0,0.0,0.0,0.0,940.0,0.0,1597.6694,5.0,5.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
54,Berynie,account.840d28236c3b4bd2aba9b1e2baa92ef0,1.0,0.0,0.0,100.0,byplayer,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,62.67395,1.0,30.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
55,zzzary,account.e1ef05991202481c9f0431dbaff2fa20,1.0,0.0,0.0,116.859505,byplayer,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,100.946045,1.0,24.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
56,TGP-666_9,ai.315,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,357.78772,0.0,29.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
57,Bono_B0no,account.910c2d727c4c4b3da7ccb29aa35324a3,1.0,0.0,0.0,121.149994,byplayer,0.0,0.0,26.0,1.0,1.0,30.112282,0.0,0.0,0.0,0.0,0.0,119.0,0.0,266.521,2.0,17.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
58,he_ezzang,account.f85141b03c15461ea013629461b838e2,0.0,0.0,2.0,54.120003,byplayer,0.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,386.96808,3.0,8.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
59,kakakunu,account.835dcc8adfc6407699fc7b201c088e16,0.0,0.0,3.0,87.33566,byplayer,1.0,5.0,21.0,1.0,1.0,42.4213,0.0,0.0,0.0,0.0,0.0,515.0,0.0,958.45734,4.0,11.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
60,jini_99,account.fa34c96238e34f13885c8dd4997db6d6,0.0,0.0,0.0,0.0,byplayer,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,419.46042,4.0,18.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
61,zzara0620,account.5728621384b4451db91871f1acc9b1fb,1.0,0.0,2.0,123.66518,byplayer,0.0,2.0,24.0,1.0,1.0,5.1990814,0.0,0.0,0.0,0.0,0.0,397.0,0.0,714.197,3.0,15.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
62,x2game625,account.c5a0c5f81c124a97aae42a9df11f48f2,0.0,0.0,3.0,124.734726,byplayer,2.0,8.0,11.0,2.0,2.0,85.60542,0.0,0.0,0.0,0.0,0.0,614.0,0.0,1026.1362,6.0,10.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
63,hyoski,account.5ff24869a9b34fce99f6e46cebed9f17,1.0,0.0,0.0,115.81528,byplayer,1.0,0.0,27.0,1.0,1.0,153.47987,0.0,0.0,0.0,0.0,0.0,331.0,0.0,478.37268,3.0,18.0,824cbfe1-754a-41cc-bd0b-ef91df625f62
