,name,playerId,DBNOs,assists,boosts,damageDealt,deathType,headshotKills,heals,killPlace,killStreaks,kills,longestKill,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,vehicleDestroys,walkDistance,weaponsAcquired,winPlace,matchId
22,Morning-Night,account.e555b636097a44bf89155294383d87b3,0.0,0.0,0.0,33.39,byplayer,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,101.226944,3.0,45.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
23,ha_neul_S2,account.847bcabb4488488fbf1d7bca734af582,2.0,0.0,8.0,461.18942,byplayer,0.0,8.0,5.0,2.0,4.0,39.145626,1.0,4387.697,0.0,0.0,0.0,1527.0,0.0,1206.8545,7.0,4.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
24,Berynie,account.840d28236c3b4bd2aba9b1e2baa92ef0,0.0,0.0,2.0,0.0,byplayer,0.0,0.0,61.0,0.0,0.0,0.0,0.0,2784.9155,0.0,0.0,0.0,1005.0,0.0,1173.4064,5.0,24.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
25,kwonbo_sik,account.9b14e5a0339c45878d02eb9c23b9d585,0.0,0.0,2.0,96.862495,byplayer,0.0,2.0,53.0,0.0,0.0,0.0,0.0,2851.6506,0.0,52.58426,0.0,1315.0,0.0,2919.962,4.0,15.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
26,Sylvanas27,account.eb3ad3ee841b4170a72c9c8342555b30,0.0,0.0,0.0,44.4,byplayer,0.0,0.0,74.0,0.0,0.0,0.0,0.0,2147.14,0.0,0.0,0.0,438.0,0.0,944.9116,3.0,34.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
27,stimpark,account.abe2af91cb334e939c6c45505ef199b0,1.0,0.0,4.0,190.85455,byplayer,0.0,0.0,51.0,0.0,0.0,0.0,0.0,6940.572,0.0,0.0,0.0,1453.0,0.0,2274.3599,5.0,12.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
28,jinman79,account.748f2ef566fb454ca19016bcfa57147c,2.0,1.0,7.0,479.6181,byplayer,1.0,5.0,3.0,1.0,5.0,96.716965,1.0,7744.1426,1.0,0.0,0.0,1506.0,0.0,1579.4279,8.0,10.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
29,Abel_Eric,account.d7ded18e41074ead8dc5dc043b32ca74,0.0,0.0,1.0,0.0,byplayer,0.0,0.0,71.0,0.0,0.0,0.0,0.0,1363.9089,0.0,0.0,0.0,572.0,0.0,705.1192,8.0,31.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
30,Pacun,account.856bd4ee20204daeadc0470705c1f9b1,1.0,0.0,0.0,100.0,byplayer,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,106.45759,2.0,44.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
31,HaTaeng,account.4bffa5df8a834215aa0a0c0c34ed8cb3,2.0,1.0,4.0,673.228,byplayer,1.0,2.0,4.0,1.0,5.0,169.29019,2.0,3783.4355,0.0,0.0,0.0,1143.0,1.0,1440.1235,4.0,20.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
32,Themeeeeeee,account.20a95d795b7242769aa07d97c6d15ab8,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.476,0.0,93.425446,2.0,44.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
33,tlqkf11,account.f043c6393a7043f286022c461e8e3ed9,1.0,0.0,12.0,279.53998,byplayer,1.0,4.0,10.0,2.0,3.0,104.668106,1.0,2687.3447,0.0,0.0,0.0,1797.0,0.0,2386.1338,8.0,2.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
34,bigpoby,account.0e7099370dbe4ca2aa06d2da4bea38dc,0.0,0.0,0.0,68.979996,byplayer,0.0,0.0,36.0,1.0,1.0,48.728546,0.0,0.0,0.0,0.0,0.0,485.0,0.0,494.56137,5.0,33.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
35,Cho_mekar,account.0793b6070aa04b0f843524f1c1e1a3bb,1.0,0.0,0.0,79.86,byplayer,0.0,0.0,35.0,1.0,1.0,5.0342274,0.0,0.0,0.0,0.0,0.0,537.0,0.0,688.4497,6.0,32.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
36,monkyjin,account.7dc25e874ff9446d85628829a26b53ee,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,69.198364,1.0,45.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
37,Slang-_-,account.0317cec0ff6d4cea957bcc411a6925e2,1.0,0.0,4.0,334.17206,byplayer,1.0,1.0,18.0,1.0,2.0,35.670185,2.0,701.93225,0.0,0.0,0.0,920.0,0.0,153.158,11.0,14.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
38,hamstarrrrr,account.405ac9d410bb4c23b4224268676923b2,0.0,0.0,8.0,173.23936,byplayer,0.0,4.0,26.0,1.0,1.0,7.0334816,0.0,6613.3286,0.0,0.0,0.0,1666.0,1.0,2030.2625,3.0,5.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
39,Letsfukit,account.27613c94e6f14755b8c0288287065b91,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,9.450148,1.0,46.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
40,MaNNeRSsReGi,account.c25b35c809fb44539cb6f7da70a96506,0.0,0.0,12.0,248.69254,byplayer,1.0,5.0,14.0,1.0,2.0,7.2110567,0.0,1620.4092,0.0,0.0,0.0,1616.0,0.0,1866.2053,6.0,6.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
41,jangdok_kimchi,account.7ad181d8705e466090a0c3385f6265a9,0.0,0.0,0.0,0.0,byzone,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.0,0.0,34.632442,0.0,48.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
42,qaten123,account.eddd3171eb514005894a766b0386b1e4,0.0,0.0,4.0,28.808628,byplayer,0.0,10.0,59.0,0.0,0.0,0.0,3.0,2797.2275,0.0,0.0,0.0,1007.0,0.0,1343.164,6.0,23.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
43,Hz_Strelok,account.6924607b5fd043eab2285459cea838f1,1.0,0.0,5.0,256.91998,byplayer,0.0,2.0,28.0,1.0,1.0,66.92343,0.0,0.0,0.0,0.0,0.0,935.0,0.0,855.8127,5.0,7.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
44,gamubogga,account.d93fc897ca0e4dbc8dac47d3aaf17905,0.0,0.0,2.0,0.0,byplayer,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,276.6716,4.0,42.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
45,AmazingNewbie,account.3d7cdda5e6474e34b7518a661fc1ee5a,3.0,0.0,5.0,581.83997,byplayer,1.0,0.0,6.0,2.0,4.0,26.545433,0.0,1705.0262,0.0,0.0,0.0,711.0,0.0,933.6431,4.0,7.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
46,emiyahao,account.43cdd6cc704244f8a27726436c5b9d9b,1.0,1.0,4.0,232.61024,byplayer,0.0,0.0,19.0,1.0,2.0,22.682549,0.0,319.2949,0.0,0.0,0.0,1231.0,0.0,2466.9846,5.0,18.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
47,purecute_jh,account.b8d413bbb32f4329829e13f2f892fd0f,0.0,0.0,2.0,0.0,byplayer,0.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,399.5223,6.0,37.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
48,QuickOut,account.807822afdf44478e9285bf0d1072b994,1.0,1.0,8.0,330.32745,byplayer,1.0,4.0,11.0,1.0,3.0,70.87751,0.0,4887.0083,1.0,0.0,0.0,1671.0,0.0,1313.5266,5.0,4.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
49,MinhwanLee,account.46f8f280443044c29add6982b4cfe0f8,0.0,0.0,3.0,165.39423,byplayer,0.0,0.0,50.0,0.0,0.0,0.0,0.0,935.2509,0.0,0.0,0.0,824.0,0.0,1411.675,3.0,11.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
50,TEpeng,account.b018effd67a74019ab710b161c4c2ea3,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,494.72052,2.0,39.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
51,hippink,account.3e02f00b742f45ff9f7738d09e9dacf6,0.0,0.0,3.0,57.026566,byplayer,0.0,1.0,58.0,0.0,0.0,0.0,0.0,4771.6973,0.0,0.0,0.0,960.0,0.0,1274.67,5.0,21.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
52,P_Junsol,account.f0cb945b0028453d89dd634ff7464f34,1.0,0.0,1.0,153.22578,byplayer,2.0,2.0,20.0,1.0,2.0,53.43199,0.0,5051.669,0.0,0.0,0.0,1078.0,2.0,1373.7327,4.0,21.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
53,Sangchew,account.7e2601081fca46acb3ec04f3d817da42,0.0,0.0,2.0,0.0,byplayer,0.0,4.0,56.0,0.0,0.0,0.0,0.0,2786.7788,0.0,0.0,0.0,1157.0,0.0,1334.6652,7.0,19.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
54,Irayan,account.e7a14f668e8945489a88c0e3199717e9,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,0.0,505.0127,3.0,38.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
55,young_joo04,account.1b239a82930847379fc60ef261b1d732,0.0,0.0,0.0,97.2,byplayer,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,234.93228,4.0,39.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
56,Storm_Company,account.c2390be0b365454d82cf598f1d9e2c34,0.0,0.0,4.0,102.794655,byplayer,0.0,4.0,60.0,0.0,0.0,0.0,1.0,3016.7634,0.0,4.584996,0.0,985.0,0.0,1238.2555,5.0,23.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
57,jiwon1012,account.54986832434c474daccc038972776a2b,1.0,0.0,9.0,261.60535,byplayer,0.0,1.0,27.0,1.0,1.0,111.36,0.0,1216.2504,0.0,0.0,0.0,1616.0,0.0,2216.1985,5.0,6.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
58,longbuntae,account.36296d2a5e774c4c8e667b200cb79bc1,0.0,0.0,1.0,0.0,byplayer,0.0,0.0,78.0,0.0,0.0,0.0,0.0,1400.7954,0.0,0.0,0.0,387.0,0.0,423.05835,4.0,36.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
59,Sexy_PRADA,account.07be3c90964543a983be118907a92559,2.0,0.0,6.0,363.52377,byplayer,0.0,4.0,12.0,2.0,3.0,43.76153,0.0,4849.7373,0.0,0.0,0.0,1530.0,0.0,2154.2305,4.0,8.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
60,BeckJong,account.1d19afd9b2c34640b67a521730421b4d,1.0,1.0,4.0,111.69253,byplayer,0.0,3.0,69.0,0.0,0.0,0.0,0.0,2485.6677,0.0,0.0,0.0,852.0,0.0,1311.4033,3.0,28.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
61,Urchin030,account.bc0323317bb14171b393511201aefa78,0.0,0.0,0.0,179.52,byplayer,0.0,0.0,66.0,0.0,0.0,0.0,0.0,4260.8623,0.0,0.0,0.0,849.0,0.0,923.11835,6.0,26.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
62,heebs-_-,account.a2ed22e419894f71b8b24e6d097766e2,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,0.0,654.03876,6.0,35.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
63,weeeeeeing,account.9c83e5d531574783a61572ce4587cfbf,1.0,0.0,1.0,200.0,byplayer,1.0,1.0,23.0,1.0,2.0,59.834927,0.0,0.0,0.0,0.0,0.0,334.0,0.0,400.30106,4.0,41.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
64,Skyvedar,account.a7ddf0b3860b42c1a53254d9abcef140,2.0,3.0,11.0,288.94412,byplayer,0.0,4.0,15.0,2.0,2.0,16.210283,0.0,4883.5977,0.0,0.0,0.0,1499.0,0.0,1869.0348,4.0,8.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
65,Twice_NPING,account.18a172173a40434e9497566362e90322,0.0,1.0,0.0,43.503098,byplayer,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,0.0,504.0067,6.0,33.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
66,Hwanpang,account.7830b5f4f2d44b59b1d877d24aa89c81,5.0,1.0,14.0,1078.028,alive,0.0,4.0,1.0,2.0,8.0,139.76213,0.0,3591.3962,0.0,0.0,0.0,1801.0,0.0,2084.04,3.0,1.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
67,two_job,account.4a8f82b59f5b494eb7f7da3a97f30030,0.0,0.0,2.0,0.0,byplayer,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,194.49129,6.0,42.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
68,kkk_0510,account.0842449649b149d880da7f012af3bccb,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,77.0,0.0,0.0,0.0,0.0,1394.1095,0.0,0.0,0.0,387.0,0.0,616.17377,4.0,36.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
69,B_O_G_A_T_I,account.15dbcf3fbabc4f52b9d8e3fe5a07829d,0.0,0.0,5.0,133.11882,byplayer,0.0,5.0,49.0,0.0,0.0,0.0,0.0,6353.679,0.0,65.83247,0.0,1490.0,0.0,1754.8193,4.0,9.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
70,alsurrkd,account.21eabf4467384a99b085c197fe8dd5a7,3.0,1.0,7.0,341.18973,byplayer,0.0,0.0,13.0,1.0,3.0,56.956192,0.0,320.7755,0.0,0.0,0.0,1231.0,0.0,2871.7322,6.0,18.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
71,Hey_Doctor,account.bd15a0163176465482e056d214eb1673,1.0,0.0,4.0,86.0,byzone,1.0,2.0,29.0,1.0,1.0,15.38468,0.0,2735.3616,0.0,0.0,0.0,1425.0,0.0,3592.6335,6.0,13.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
72,Kimjinwoong_,account.4a5385940ff645d0bf3c586572f8bf56,1.0,0.0,0.0,148.98267,byplayer,0.0,0.0,38.0,1.0,1.0,42.17796,0.0,0.0,0.0,0.0,0.0,384.0,0.0,302.26862,6.0,37.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
73,FOCUS_KR,account.2592fbdcca7848afa89cbdcec73f8b57,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,13.191089,1.0,47.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
74,Tuckhee,account.c40991a8db544a1ba2eef2af09b439ff,0.0,0.0,1.0,0.0,byplayer,0.0,0.0,70.0,0.0,0.0,0.0,0.0,2149.8079,0.0,0.0,0.0,632.0,0.0,599.02057,8.0,30.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
75,GunZ_SLR,account.1aa7e7d5b2244a0aba1f32af45c690c9,0.0,0.0,2.0,84.780426,byplayer,0.0,0.0,67.0,0.0,0.0,0.0,0.0,2765.2568,0.0,0.0,0.0,881.0,0.0,1520.3723,4.0,27.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
76,mimi-zzi,account.d08defb2e0934c4abaf186d43cd86c19,1.0,0.0,4.0,60.80091,byplayer,1.0,1.0,33.0,1.0,1.0,71.214645,0.0,1966.8611,0.0,0.0,0.0,866.0,0.0,950.2952,3.0,28.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
77,leedo96,account.480986b979624325b4e9b05e961da0f5,0.0,0.0,5.0,300.87354,byplayer,0.0,1.0,62.0,0.0,0.0,0.0,0.0,2997.7734,0.0,0.0,0.0,987.0,0.0,1068.5754,6.0,24.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
78,cbar4444,account.4cf220358b9c4ae7a869a0d3dd158cd5,1.0,0.0,7.0,297.27396,byplayer,1.0,1.0,31.0,1.0,1.0,15.201425,1.0,2195.071,0.0,83.87752,0.0,1295.0,0.0,3024.0874,6.0,15.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
79,JAElYOUNG,account.2267c611430e49f3a427890ae695bf4a,0.0,0.0,3.0,0.0,byplayer,0.0,1.0,64.0,0.0,0.0,0.0,0.0,2834.7969,0.0,0.0,0.0,978.0,0.0,971.38745,4.0,25.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
80,ttiyong7w7,account.ed5f302032be4786971b321046ddfcb4,0.0,0.0,8.0,135.2198,byplayer,0.0,7.0,30.0,1.0,1.0,4.87682,1.0,3161.956,0.0,0.0,0.0,1323.0,0.0,1319.4298,4.0,14.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
81,MADdog030,account.e9d7e7a4b2da401bbb878b5e918f8841,0.0,0.0,0.0,43.199997,byplayer,0.0,0.0,65.0,0.0,0.0,0.0,0.0,3895.945,0.0,0.0,0.0,899.0,0.0,878.7964,9.0,26.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
82,JUN-HANBAL,account.4bd1eb555d294b00b6523a062f20220b,0.0,0.0,1.0,84.444984,byplayer,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,0.0,613.96545,6.0,38.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
83,Witchbroom,account.3fb59723a3ff4f2da14fbd619147e09e,1.0,3.0,3.0,157.70996,byplayer,0.0,2.0,57.0,0.0,0.0,0.0,0.0,3915.828,0.0,0.0,0.0,1143.0,0.0,1098.368,6.0,20.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
84,Winniepst517,account.7fcc0f39021c418586a9535842230167,2.0,0.0,5.0,376.19998,byplayer,1.0,4.0,2.0,2.0,5.0,93.87016,0.0,4054.3435,0.0,0.0,0.0,1776.0,1.0,2239.0051,5.0,3.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
85,hey_Beast,account.bce0aca2b4df46c183ac0537235c82ce,0.0,0.0,2.0,0.0,byplayer,0.0,0.0,52.0,0.0,0.0,0.0,0.0,3336.471,0.0,0.0,0.0,1049.0,0.0,2564.0493,4.0,13.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
86,jbm0319,account.01274212cd0549b8973c3e25f789c9fc,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,94.510506,2.0,48.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
87,psychopath-1,account.fac69836de0246c7a2803287baba2172,0.0,0.0,0.0,10.2187,byplayer,0.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,149.28525,1.0,44.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
88,couple8077,account.0042d4a3641340178a0ffa00c8c24646,0.0,1.0,12.0,199.60764,byplayer,0.0,6.0,25.0,1.0,1.0,2.3167434,1.0,830.2469,0.0,0.0,0.0,1612.0,0.0,986.0633,8.0,2.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
89,Letsmakeit,account.00034e7eaa3b44a3bc733c870ee2b096,1.0,0.0,0.0,200.0,suicide,0.0,0.0,24.0,1.0,2.0,12.110265,0.0,0.0,0.0,0.0,0.0,192.0,0.0,95.5601,2.0,46.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
90,tastegonename,account.abc6b1cb38e24f0e9bb97ef2032a7c37,0.0,0.0,5.0,56.550545,byplayer,0.0,2.0,54.0,0.0,0.0,0.0,0.0,6201.513,0.0,0.0,0.0,1313.0,0.0,2024.1301,7.0,16.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
91,KimJooWan,account.afd84add73084510b0b675608ad10809,1.0,1.0,3.0,674.4225,alive,0.0,0.0,9.0,1.0,3.0,33.745197,0.0,1092.999,0.0,0.0,0.0,1697.0,0.0,817.8832,11.0,1.0,31cd63f4-b5a7-4659-aca9-1686feec6e50
