,name,playerId,DBNOs,assists,boosts,damageDealt,deathType,headshotKills,heals,killPlace,killStreaks,kills,longestKill,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,vehicleDestroys,walkDistance,weaponsAcquired,winPlace,matchId
10,KOR_JuWon,account.9f7ca2d751a9429783e2eb921bd1e378,1.0,0.0,0.0,85.14986,byplayer,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,138.01813,2.0,46.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
11,SAMDARK_PARK,account.7eada31412a14537ad0cdd38bd22fe6c,0.0,0.0,0.0,68.64726,byplayer,0.0,0.0,81.0,0.0,0.0,0.0,1.0,1140.2375,0.0,0.0,0.0,356.0,0.0,372.06442,6.0,40.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
12,blue_woowa,account.971c83b9dfeb4274910675f38714b4fc,0.0,1.0,3.0,110.40624,byplayer,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,0.0,1782.9927,6.0,23.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
13,HOWTE,account.fbec7fd822e348888597662403eee20b,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,312.3299,6.0,43.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
14,ejrwls2291,account.c67c83a0488f4fa1a4f33ed3a2ef51d4,1.0,1.0,0.0,196.34999,byplayer,1.0,0.0,45.0,1.0,1.0,1.8609033,0.0,0.0,0.0,0.0,0.0,87.0,0.0,55.539562,1.0,49.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
15,MANDDANG99,account.7fc3d44885a04883a2a963f80969b517,1.0,0.0,6.0,192.4,byplayer,0.0,1.0,27.0,1.0,1.0,4.4127116,0.0,8136.866,0.0,0.0,0.0,1247.0,0.0,802.7905,4.0,10.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
16,Hyuk_Jong,account.665c41d758b943a58747edd771103b5f,1.0,0.0,1.0,236.9,byplayer,0.0,0.0,21.0,2.0,2.0,22.227484,1.0,0.0,0.0,0.0,0.0,378.0,0.0,490.21497,4.0,38.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
17,solbufflove,account.3aa37a2a512e4d83bdcd3ee67315381e,1.0,0.0,1.0,89.2,byplayer,1.0,1.0,40.0,1.0,1.0,9.888917,1.0,0.0,0.0,0.0,0.0,360.0,0.0,357.81784,5.0,33.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
18,Yongdanechu,account.fa8eebadfb304407b1d3efddbae47db7,1.0,0.0,1.0,100.0,byplayer,0.0,1.0,43.0,1.0,1.0,32.8103,0.0,0.0,0.0,0.0,0.0,210.0,0.0,208.11119,3.0,44.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
19,WoShiZhenRenBuDe,account.c45975da9d774264ac24ae1d26e16ecf,1.0,0.0,0.0,243.86034,byplayer,1.0,1.0,38.0,1.0,1.0,24.865767,0.0,1843.7913,0.0,0.0,0.0,667.0,0.0,1262.4359,7.0,28.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
20,KR_ChoiJongHyuk,account.70d4705830ec4f7a99cc3000996ead97,0.0,0.0,2.0,0.0,byplayer,0.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,0.0,357.33774,6.0,38.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
21,jounseo1216,account.17b54f4360884334a4a764adfe6278ef,0.0,0.0,5.0,0.0,byplayer,0.0,1.0,59.0,0.0,0.0,0.0,0.0,5696.8174,0.0,0.0,0.0,989.0,0.0,2041.7506,5.0,19.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
22,KSHATRIYA_JAGER,account.799ed1cdafde401bb18388d97a0f508b,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.854,0.0,120.2644,0.0,43.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
23,TwiL_Cream,account.a5175bd1df1f4dd586a0c86559395615,1.0,0.0,4.0,200.0,byplayer,1.0,3.0,20.0,1.0,2.0,17.736101,0.0,0.0,0.0,0.0,0.0,436.0,0.0,447.51358,4.0,34.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
24,Kty5430,account.66c51bca3cfa46739e77594f3ee29280,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,34.120056,1.0,47.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
25,Shadow_Lover_y,account.3b5d80c286f8453e9a19eb1e1f705dbb,2.0,2.0,8.0,682.2931,alive,0.0,3.0,12.0,1.0,2.0,68.75994,0.0,2354.8635,0.0,0.0,0.0,1760.0,0.0,2305.4595,6.0,1.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
26,LOLMOON,account.3c563d5851994ed88993cdf7a3bf7ad6,0.0,0.0,5.0,105.47599,byplayer,0.0,3.0,50.0,0.0,0.0,0.0,0.0,3591.055,0.0,0.0,0.0,1489.0,0.0,2527.8066,5.0,8.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
27,Q_Q3Q,account.cf8bfacc3221416daf961ce5994e77cc,1.0,0.0,10.0,403.87457,byzone,0.0,4.0,5.0,2.0,3.0,13.734333,2.0,2176.7307,0.0,162.8741,0.0,1572.0,0.0,1998.317,5.0,5.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
28,gandal,account.f5e8b1c13428431aab7a4e908c63bf80,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,53.0,0.0,0.0,0.0,0.0,7756.752,0.0,12.830413,0.0,1020.0,0.0,1350.0713,4.0,11.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
29,NaInSSoO,account.167bd0df819e4693abd9f1b869774fc1,1.0,0.0,0.0,130.8,byplayer,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,65.44375,1.0,47.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
30,pswul,account.1671680627774629857c2bca8ee059e8,1.0,0.0,0.0,247.46405,byzone,0.0,0.0,22.0,2.0,2.0,55.28911,0.0,0.0,0.0,0.0,0.0,846.0,0.0,148.89613,3.0,43.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
31,hoon9904241,account.32968501f4604c5099f7b64511dc0c95,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,0.0,661.00616,5.0,36.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
32,BieGenWoDui_,account.ca3fe5203361490e8ec3b7b7a5f758fc,3.0,0.0,2.0,412.75668,byplayer,0.0,1.0,19.0,1.0,2.0,55.390434,0.0,1902.0157,1.0,0.0,0.0,652.0,0.0,1371.2009,4.0,28.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
33,skys-shadow,account.d91d1dd5b7b84454adb215d8569bcce3,4.0,0.0,12.0,1053.8312,alive,3.0,7.0,2.0,2.0,7.0,224.52606,2.0,2376.802,0.0,0.0,0.0,1850.0,0.0,2214.3154,7.0,1.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
34,MaadC,account.5d170db4c8ae4b4280fc154bb3db6127,1.0,0.0,6.0,392.01355,byplayer,1.0,0.0,31.0,1.0,1.0,190.66707,0.0,0.0,0.0,0.0,0.0,1103.0,0.0,1580.3622,5.0,16.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
35,BbacK_Slogan,account.f5e9da0f1fa446ec942d68f036131e70,1.0,0.0,6.0,100.835106,byplayer,1.0,13.0,29.0,1.0,1.0,84.18249,1.0,3947.407,0.0,0.0,0.0,1206.0,0.0,2716.2686,5.0,14.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
36,HIISGOODBOY,account.fc8be0c92f374678a302d3b6e6fbd731,1.0,2.0,11.0,246.01643,byplayer,0.0,2.0,26.0,1.0,1.0,5.293459,1.0,375.79468,1.0,0.0,1.0,1481.0,0.0,1548.8506,6.0,9.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
37,INGJAEGING,account.e584875afafd4f809805016d32bf512f,0.0,0.0,2.0,65.6542,byplayer,0.0,0.0,37.0,1.0,1.0,30.196167,0.0,3047.2603,0.0,0.0,0.0,836.0,0.0,2160.396,4.0,25.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
38,WTF_JADEN,account.b6bf9d02ba1d4a7fa2e15575261bbd0f,1.0,0.0,0.0,107.0,byplayer,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,84.58332,1.0,48.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
39,tjdgh912,account.fd6559ec4d0649648ddb14e958a905f3,0.0,0.0,1.0,21.15,byplayer,0.0,0.0,57.0,0.0,0.0,0.0,0.0,863.7008,0.0,0.0,0.0,740.0,0.0,757.0949,6.0,18.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
40,NAMGYU1185,account.5b18393220d447d6a9b99cea0490b50d,0.0,0.0,2.0,42.495663,byplayer,1.0,0.0,39.0,1.0,1.0,176.76917,0.0,0.0,0.0,0.0,0.0,607.0,0.0,925.3465,7.0,30.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
41,AEGIS_HOTAK,account.b6b4655f570d4e1eaa9326babc5bec14,2.0,0.0,7.0,263.05453,byplayer,2.0,9.0,7.0,2.0,3.0,57.552837,1.0,4817.4155,0.0,0.0,0.0,1361.0,0.0,2052.7056,5.0,12.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
42,GEONSIM,account.aa1d0984eb954e2abf10c83161c62095,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,436.2476,7.0,37.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
43,roew,account.8e27e85408bd4d7b816fbfff8e75255f,0.0,0.0,1.0,0.0,byplayer,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,152.46568,4.0,42.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
44,Narae_,account.923058e848a84675ad22695bcf984237,0.0,0.0,4.0,45.6,byplayer,0.0,2.0,52.0,0.0,0.0,0.0,0.0,9514.849,0.0,0.0,0.0,1364.0,0.0,1345.774,5.0,11.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
45,HuyaTV_08926974,account.f5f0b3c1c87446eaadfcb26304cc5fef,1.0,0.0,1.0,188.00568,byplayer,0.0,1.0,65.0,0.0,0.0,0.0,0.0,3649.5164,0.0,0.0,0.0,777.0,0.0,868.62836,3.0,27.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
46,IreneZzang_,account.a4fe7bd46074458ebba78685822c65dd,1.0,1.0,6.0,156.93573,byplayer,0.0,1.0,30.0,1.0,1.0,13.878308,1.0,6400.134,0.0,0.0,0.0,1128.0,0.0,1197.5833,8.0,15.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
47,chouchou1213,account.02df71af17164cbaa50fe23bab1c945d,1.0,0.0,0.0,189.2,byplayer,0.0,0.0,41.0,1.0,1.0,16.665476,0.0,0.0,0.0,0.0,0.0,418.0,0.0,447.97882,5.0,35.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
48,ANNA12,account.9d4eba6d7f774e4c8999424e9e90a50c,0.0,0.0,0.0,75.0,byplayer,0.0,0.0,44.0,1.0,1.0,17.3602,0.0,0.0,0.0,0.0,0.0,134.0,0.0,93.20564,2.0,49.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
49,DDJ_Lee,account.652454ab9991440b9e6130491d7a8f93,0.0,0.0,2.0,186.06578,byplayer,0.0,0.0,33.0,1.0,1.0,73.42004,0.0,0.0,0.0,0.0,0.0,848.0,0.0,7030.6895,6.0,21.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
50,SmallRengar,account.548cdadcbcd14c10982707248cb51820,3.0,0.0,13.0,465.09198,byplayer,0.0,3.0,3.0,2.0,4.0,36.881657,1.0,2176.7307,0.0,0.0,0.0,1551.0,0.0,1798.5707,6.0,5.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
51,Gisa__,account.89fbac6fa34343f2988d726e75db379f,1.0,0.0,6.0,351.61673,byplayer,0.0,5.0,13.0,1.0,2.0,27.41692,0.0,1644.8899,0.0,0.0,0.0,1751.0,0.0,1767.3342,8.0,3.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
52,13985ss,account.2eb48335161d483dbdd4ce68fa564b7c,1.0,0.0,3.0,199.99998,byplayer,1.0,1.0,32.0,1.0,1.0,8.274836,0.0,0.0,0.0,0.0,0.0,537.0,0.0,0.0,3.0,18.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
53,S_LEO,account.cdf0123cdada4d9e848f6b6051569514,0.0,0.0,3.0,43.25956,suicide,0.0,2.0,66.0,0.0,0.0,0.0,0.0,3198.6538,0.0,0.0,0.0,630.0,0.0,1040.1246,3.0,29.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
54,JennieZzang,account.76868c6a15c649fc8d1c8c6aea52b11c,1.0,1.0,3.0,270.53876,byplayer,1.0,6.0,16.0,1.0,2.0,46.87927,0.0,6774.1367,0.0,0.0,0.0,1128.0,1.0,929.6294,3.0,15.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
55,iam_indong,account.c9820d841cd448ba901427956caee662,0.0,0.0,2.0,28.199999,byplayer,0.0,3.0,63.0,0.0,0.0,0.0,0.0,4194.7817,0.0,0.0,0.0,789.0,0.0,1149.6838,4.0,26.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
56,Ho_ou,account.bac4eb9519004f7b83a807b2d83ca5a2,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,258.69617,4.0,42.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
57,goldegoblin,account.5338cad76ed24208bf32da3ffffb4922,2.0,0.0,4.0,370.21283,byplayer,1.0,2.0,10.0,1.0,3.0,229.03906,0.0,0.0,0.0,0.0,0.0,818.0,0.0,1047.6799,4.0,24.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
58,walkmansinsin,account.2f53245c993a48339ec413a2b2d0048a,2.0,0.0,3.0,207.70547,byplayer,0.0,5.0,25.0,1.0,1.0,11.810635,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.4327811,14.0,7.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
59,nobbackku,account.8de563538c24424e93397e5c7caa68aa,1.0,1.0,0.0,248.25824,byplayer,0.0,2.0,35.0,1.0,1.0,5.0609865,0.0,0.0,0.0,0.0,0.0,650.0,0.0,5959.062,11.0,24.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
60,EbaEba_04,account.4b5cead614d74a56ae18096808e7000e,0.0,1.0,0.0,0.0,byplayer,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,279.56128,2.0,44.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
61,Fate_Shim,account.ed554fcc2daf4e188e132bf176c08477,0.0,0.0,3.0,249.3582,byplayer,0.0,0.0,49.0,0.0,0.0,0.0,0.0,3795.3071,0.0,0.0,0.0,1571.0,0.0,2395.045,4.0,6.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
62,JYSPG,account.5b83476250fe4084b1dd4231e5296563,0.0,0.0,0.0,0.0,byplayer,0.0,2.0,73.0,0.0,0.0,0.0,0.0,1564.2041,0.0,0.0,0.0,477.0,0.0,506.92563,4.0,33.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
63,Blue_Cake174,account.1f37d222ecdb4ed486452e5454400670,0.0,0.0,5.0,97.44928,byplayer,0.0,0.0,64.0,0.0,0.0,0.0,0.0,4300.9844,0.0,0.0,0.0,789.0,0.0,1195.6095,7.0,26.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
64,MinJae-SONAMOO,account.ef4a2759cef94b0dbc7953998d79bfe2,1.0,1.0,3.0,154.47076,byplayer,0.0,7.0,56.0,0.0,0.0,0.0,0.0,7936.141,0.0,0.0,0.0,1032.0,0.0,813.7138,5.0,18.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
65,TwiL_PATEK,account.4068a30f5d654d72a403d1e8e6adf972,1.0,0.0,0.0,300.0,byplayer,1.0,0.0,11.0,1.0,3.0,37.104126,1.0,0.0,0.0,0.0,0.0,400.0,0.0,739.9793,4.0,34.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
66,qwe8796,account.efad126ad22e4ebcb355c246d4f010b1,0.0,0.0,1.0,180.41385,byplayer,0.0,0.0,34.0,1.0,1.0,223.1504,0.0,0.0,0.0,0.0,0.0,728.0,0.0,1829.7522,6.0,21.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
67,ghkdtpfls,account.903107b708974e5ead4932f391eb419e,0.0,0.0,3.0,36.389954,byplayer,0.0,11.0,55.0,0.0,0.0,0.0,0.0,3942.5337,0.0,0.0,0.0,1211.0,0.0,2943.1597,7.0,14.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
68,China_Go_Hell,account.bc21ae60f17a4243a2176d4a31df2c33,0.0,0.0,6.0,0.0,byplayer,0.0,10.0,54.0,0.0,0.0,0.0,0.0,5325.7563,0.0,71.24257,0.0,1295.0,0.0,1827.8441,8.0,13.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
69,leedo96,account.480986b979624325b4e9b05e961da0f5,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,8.502481,1.0,45.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
70,lkj8066,account.61166d1b9eb740fbadb330ad4a0e3e9d,2.0,0.0,9.0,252.74503,byplayer,0.0,0.0,24.0,1.0,1.0,37.39292,0.0,1803.5359,0.0,0.0,0.0,1662.0,1.0,1853.7749,5.0,3.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
71,HyukPizza,account.0df51eb9f83942e9915f7ab2db22efd1,1.0,0.0,10.0,10.0,byplayer,0.0,8.0,28.0,1.0,1.0,1.869958,0.0,5297.4683,1.0,96.3367,0.0,1330.0,0.0,1252.3545,5.0,13.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
72,sukyou3356,account.57ae593e60d640a683b295d1405faf85,0.0,0.0,2.0,18.449999,byplayer,0.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,0.0,596.15186,3.0,32.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
73,monkeyDLufy,account.c48c558717bb4a848f27ad828507f330,0.0,0.0,5.0,0.0,byplayer,0.0,1.0,47.0,0.0,0.0,0.0,0.0,6187.5454,0.0,0.0,0.0,952.0,0.0,1313.3263,8.0,2.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
74,KingJwoong,account.e2ad40d8fa694b36a3aa282f354b16f2,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,50.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
75,PopZe_ng,ai.349,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,0.0,506.45273,0.0,39.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
76,AEGIS_YONG,account.a2472531bbfe478e9c2d963020f4a327,1.0,1.0,6.0,548.5168,byplayer,2.0,4.0,8.0,1.0,3.0,90.33675,0.0,4711.8223,0.0,0.0,0.0,1209.0,0.0,1284.4452,6.0,12.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
77,Mote_Knights,account.a6ebe8c8e4eb4fbb96e8b37937c33cf8,0.0,0.0,5.0,123.22,byplayer,0.0,6.0,15.0,2.0,2.0,115.42441,0.0,7718.154,0.0,0.0,0.0,1421.0,0.0,1195.3336,6.0,10.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
78,jhs61231,account.a9051dae5f244234a7c8ffb892d2ec90,0.0,0.0,6.0,201.67322,byplayer,1.0,2.0,14.0,1.0,2.0,103.637825,1.0,2737.5894,0.0,0.0,0.0,1627.0,0.0,2321.6282,6.0,4.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
79,MrPrinceMT,account.fb230a1ce0834bb7b191aba14abf9b49,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,106.36171,4.0,48.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
80,ogsusukossu,account.0ba281359e8d454b8383d3f6f09e855a,0.0,0.0,1.0,121.87444,byplayer,0.0,7.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.0,0.0,826.2608,5.0,30.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
81,hangang999,account.6ebc766eb55f4e70a8cb74a4596e81bc,0.0,1.0,1.0,49.2,byplayer,0.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,0.0,313.34808,3.0,35.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
82,hjpark0104,account.cb75e42307df4c4db25080a19c9b449e,1.0,0.0,2.0,24.0,byplayer,0.0,1.0,72.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,509.0,0.0,581.0987,5.0,32.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
83,Rolexy,account.5e95fcf402e0489d9bc35213f690ef45,0.0,0.0,0.0,31.499998,byplayer,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,90.94343,2.0,46.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
84,kjs060224,account.628ec9506798450ea9c08851f061fad8,0.0,0.0,5.0,0.0,byplayer,0.0,5.0,58.0,0.0,0.0,0.0,0.0,5559.085,0.0,0.0,0.0,989.0,0.0,2001.6277,3.0,19.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
85,opqrstuw,account.3db92888307f4d7f86a15da9e4d823c6,5.0,1.0,9.0,431.81384,byplayer,1.0,1.0,4.0,2.0,4.0,171.71797,0.0,0.0,0.0,0.0,0.0,1481.0,1.0,1948.2389,9.0,9.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
86,Berynie,account.840d28236c3b4bd2aba9b1e2baa92ef0,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,211.03928,2.0,45.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
87,BaeJiHun,account.9efc18ec7e4940b79c20f51e492b1749,0.0,0.0,3.0,31.184286,byplayer,0.0,5.0,51.0,0.0,0.0,0.0,0.0,4350.635,0.0,4.449237,0.0,1489.0,0.0,2337.6868,4.0,8.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
88,GANTRY,account.60941ac9df9e4ebeaaaca301a2c84c48,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,0.0,414.99948,3.0,37.0,3d8b0e99-2d97-46b1-8da1-8bf6b5fef5a3
