,name,playerId,DBNOs,assists,boosts,damageDealt,deathType,headshotKills,heals,killPlace,killStreaks,kills,longestKill,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,vehicleDestroys,walkDistance,weaponsAcquired,winPlace,matchId
37,SuddenLucky,account.9f87e2709df84210a1a66becc836ef8d,0.0,0.0,0.0,75.04642,byplayer,0.0,1.0,26.0,1.0,1.0,4.3308625,0.0,0.0,0.0,0.0,0.0,251.0,0.0,327.349,2.0,23.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
38,MeRong1506,account.fe428fafac9d4105a45f661da971285f,0.0,0.0,1.0,144.27295,byplayer,0.0,0.0,15.0,1.0,1.0,51.120464,0.0,0.0,0.0,0.0,0.0,855.0,0.0,750.7446,4.0,2.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
39,KR_HEEGUK,account.b9f24d36748845de969210d6e2b3c441,1.0,0.0,2.0,193.10823,byplayer,0.0,2.0,3.0,1.0,4.0,124.10087,2.0,0.0,0.0,0.0,0.0,621.0,0.0,1187.8561,6.0,13.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
40,kgs04071307,account.e4606c27ca1c4f659bddd59d35afdc27,0.0,0.0,1.0,0.0,byplayer,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,100.3375,0.0,567.0,0.0,935.81354,5.0,15.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
41,kongtyui8090,account.5cbc4e679fbc4d20b77011eafcf0a0f7,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,101.69764,0.0,565.0,0.0,961.9492,3.0,15.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
42,OneShotOneAss,account.2a779162c9954862a72c7bc2fb9d228a,0.0,0.0,0.0,67.086655,byplayer,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,293.759,4.0,23.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
43,Fightingroom9,account.2531f5c9cfdb4204a0609ad7e28ba1b1,1.0,0.0,2.0,229.72794,byplayer,0.0,3.0,11.0,1.0,2.0,121.36275,0.0,0.0,0.0,0.0,0.0,437.0,0.0,802.63354,6.0,17.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
44,spipark95,account.f6010b2f43974233bf6d7679c452d46d,0.0,0.0,0.0,0.0,byplayer,0.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,349.5857,3.0,24.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
45,Superdagari,account.8db3cbe2a298474d88ad1781b98607b7,1.0,1.0,7.0,255.16782,byplayer,1.0,1.0,16.0,1.0,1.0,23.12284,0.0,0.0,0.0,0.0,0.0,989.0,0.0,1510.1257,3.0,4.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
46,IPS_0603,account.7c80c47bd19f4f11b941b1a3e6b5553f,0.0,0.0,4.0,36.68398,byplayer,0.0,13.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,790.0,0.0,1872.1938,5.0,10.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
47,DONYHUNNIGHT,account.15c9091684f54341a3613cddb3ecaacb,1.0,0.0,2.0,145.35025,byplayer,0.0,1.0,23.0,1.0,1.0,7.3438582,0.0,0.0,0.0,0.0,0.0,414.0,0.0,673.49884,4.0,18.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
48,Mandukimchi,account.d36aa689ee714c388c57228f7784c3a0,3.0,0.0,5.0,943.7739,alive,0.0,1.0,1.0,2.0,9.0,76.36626,0.0,0.0,0.0,94.107155,0.0,1066.0,0.0,2202.9414,5.0,1.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
49,MlchaelJordan,account.d1fe866ce8bf47e59823f7c0623bc383,0.0,0.0,0.0,36.899998,byplayer,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,148.10175,3.0,29.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
50,baegue_yojeong,account.c4708b28f4f24efeb9078616d8a294f1,1.0,1.0,0.0,127.26501,byplayer,0.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,159.16254,1.0,29.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
51,Last_Batttle,account.3748ed67c9a548df8b0a31f3a3ed2caa,1.0,0.0,0.0,172.765,byplayer,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,26.388212,1.0,28.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
52,Kwakbin,account.330961218f8a4c6f82b59bc189f42085,1.0,0.0,2.0,231.02,byplayer,0.0,1.0,9.0,2.0,2.0,40.86062,1.0,0.0,0.0,0.0,0.0,608.0,0.0,898.2486,3.0,14.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
53,opicial_bong,account.30ff3408fc464642bac2ad7ca1249392,1.0,0.0,4.0,259.82385,byplayer,1.0,2.0,7.0,2.0,2.0,11.938781,1.0,0.0,0.0,0.0,0.0,835.0,0.0,1115.4879,5.0,8.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
54,hottwenty,account.c1ca0ab14e194afabd958639dc1ac0f3,3.0,1.0,2.0,558.837,byplayer,0.0,3.0,4.0,2.0,3.0,70.903404,0.0,0.0,0.0,0.0,0.0,1063.0,0.0,1232.0565,4.0,2.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
55,dlTqkfsha,account.aab0ca8878254cb3ae06023fc5209e3c,0.0,0.0,0.0,232.4114,byplayer,0.0,0.0,22.0,1.0,1.0,26.27403,0.0,0.0,0.0,0.0,0.0,414.0,0.0,675.75146,5.0,18.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
56,nsk119,account.132dfc71f04c4e83a93ac9d100585e8d,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,11.877017,1.0,32.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
57,thth3103,account.e7a3309a65f84793af59c3dc4538714c,0.0,0.0,2.0,0.0,byplayer,0.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,0.0,1572.5096,4.0,12.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
58,CODE-libero,account.ec529a71599040f5acfa8adf5f0b4867,1.0,0.0,0.0,162.57999,byplayer,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,114.65982,2.0,29.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
59,Marklvmj,account.874479cbc01f4de383d8047af4eeb346,0.0,0.0,0.0,0.0,suicide,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,35.978558,0.0,28.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
60,lol5249_tns,account.2482017498a44ef38edab5978dac6aaa,0.0,1.0,0.0,31.2,byplayer,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,60.044247,1.0,20.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
61,POCHA_JIN,account.47709a94c36f4f9b9cc97208bb90e996,1.0,0.0,3.0,200.0,byplayer,0.0,4.0,10.0,1.0,2.0,31.35031,0.0,0.0,0.0,0.0,0.0,536.0,0.0,481.2573,3.0,16.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
62,zzara0620,account.5728621384b4451db91871f1acc9b1fb,0.0,1.0,0.0,47.0,byplayer,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,360.40384,2.0,22.0,0aae7fd8-6b76-4cbf-82ba-1743a62ae73e
