,name,playerId,DBNOs,assists,boosts,damageDealt,deathType,headshotKills,heals,killPlace,killStreaks,kills,longestKill,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,vehicleDestroys,walkDistance,weaponsAcquired,winPlace,matchId
21,SangHyun__-,account.f9ce5f3f3fa349b9b046995ccab6ee2e,1.0,0.0,3.0,299.99997,byplayer,0.0,0.0,13.0,1.0,3.0,127.157585,0.0,0.0,0.0,0.0,0.0,907.0,0.0,53041.68,12.0,19.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
22,IneedHealAndName,account.5f79ac55bb814a37b9a68d2b7e159966,0.0,0.0,0.0,27.40243,byplayer,0.0,0.0,80.0,0.0,0.0,0.0,0.0,918.5447,0.0,0.0,0.0,241.0,0.0,195.88348,6.0,38.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
23,M_in9040,account.cc915f835cec45b59f3026894a23e34f,0.0,0.0,0.0,93.48,byplayer,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0,357.29144,5.0,33.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
24,Snacafe,account.3ff6a9f2f28e493bb31ed33c2a230b70,0.0,0.0,3.0,133.94171,byplayer,0.0,4.0,31.0,1.0,1.0,134.96791,1.0,3964.235,0.0,0.0,0.0,1080.0,0.0,1847.1869,6.0,17.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
25,cokacola7,account.00dbc7acd93346489d7be2cf52fa895f,0.0,0.0,1.0,132.6029,byplayer,0.0,1.0,22.0,1.0,1.0,8.767721,0.0,5325.273,0.0,0.0,0.0,937.0,0.0,604.9907,3.0,4.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
26,zer0cola_-,account.fc6b6e4b2254421d8b5545dcf823801d,1.0,2.0,2.0,113.54462,byplayer,1.0,0.0,33.0,1.0,1.0,116.38647,0.0,4249.944,0.0,75.36585,0.0,898.0,0.0,1500.2828,7.0,22.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
27,Suatsd,account.47678a0bae074e5889e11c396accd9cf,1.0,0.0,7.0,259.76962,byplayer,1.0,2.0,4.0,1.0,4.0,267.70517,0.0,624.3338,0.0,0.0,0.0,1774.0,0.0,3662.9954,5.0,3.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
28,Yeekuyoit2,account.ae65a1499814446bb2b32ca913cb6c90,0.0,1.0,2.0,92.045,byplayer,0.0,5.0,56.0,0.0,0.0,0.0,0.0,4140.752,0.0,0.0,0.0,855.0,0.0,1158.4159,4.0,16.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
29,dmema01,account.ca3ba24b423848dabb800acc744c8e2e,3.0,0.0,2.0,436.9034,byplayer,2.0,0.0,8.0,2.0,4.0,16.331684,0.0,598.182,0.0,131.87987,0.0,927.0,0.0,2234.9922,11.0,21.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
30,kyeien,account.e3af9984fe0a41518b7936a8cd58573d,1.0,0.0,2.0,0.0,byplayer,0.0,1.0,60.0,0.0,0.0,0.0,1.0,2302.3862,0.0,0.0,0.0,827.0,0.0,701.86206,37.0,20.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
31,Berynie,account.840d28236c3b4bd2aba9b1e2baa92ef0,0.0,0.0,1.0,0.0,byplayer,0.0,0.0,77.0,0.0,0.0,0.0,0.0,224.32646,0.0,0.0,0.0,390.0,0.0,943.99225,2.0,37.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
32,DADARO,account.2ef6383f560f43b1b0a5c7380096b0b6,0.0,0.0,3.0,94.46999,byplayer,0.0,4.0,63.0,0.0,0.0,0.0,0.0,2627.3347,0.0,0.0,0.0,698.0,0.0,904.1644,5.0,26.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
33,Err0,account.217d31ccd2274bf3ab29b6d022c0e479,1.0,1.0,6.0,211.98538,byplayer,1.0,1.0,17.0,1.0,2.0,125.20763,0.0,3452.452,0.0,0.0,0.0,898.0,0.0,1320.043,5.0,22.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
34,zerrge007,account.080c3b12a1a846e1a83bdad50d2785d7,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,248.71101,3.0,40.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
35,Hanacard,account.4274b4580726411b9e69db4b5892a2dd,1.0,1.0,1.0,62.399998,byplayer,0.0,2.0,65.0,0.0,0.0,0.0,0.0,3307.5757,0.0,0.0,0.0,687.0,0.0,785.2568,5.0,27.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
36,xx_prin_cess,account.1050dfa77f93470cadcc213ad3a4fc1f,0.0,0.0,3.0,0.0,byzone,0.0,0.0,48.0,0.0,0.0,0.0,0.0,538.8236,0.0,0.0,0.0,1400.0,0.0,3138.9028,7.0,3.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
37,wnduddla,account.95433ef2db554917af2c9e0991f50e34,1.0,0.0,2.0,124.0,byplayer,0.0,1.0,42.0,1.0,1.0,10.56454,0.0,0.0,0.0,0.0,0.0,171.0,0.0,81.08099,3.0,44.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
38,trophyi,account.9a33137cda2a4c76b6196eb44a030d4e,0.0,0.0,1.0,60.393,byplayer,0.0,5.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,176.29666,2.0,40.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
39,nukunga2982,account.aaa31fa39e8c4000abdf3e8bcceccf93,1.0,0.0,5.0,208.65053,byplayer,1.0,1.0,32.0,1.0,1.0,112.529495,0.0,3991.5085,0.0,0.0,0.0,1080.0,0.0,1850.404,7.0,17.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
40,simsunan1,account.53b278380d7c4052b952ba0d96ab9d72,0.0,0.0,0.0,58.538998,byplayer,0.0,1.0,66.0,0.0,0.0,0.0,0.0,1191.4442,0.0,102.101814,0.0,644.0,0.0,715.0543,3.0,29.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
41,ISLAND_SUNDAE,account.83c03b4010dd41549f603dfbf9dc3c7c,0.0,1.0,0.0,0.0,byplayer,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,107.72251,2.0,45.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
42,Cheunvy,account.8843e112484b485f8b4796a906517b58,0.0,0.0,2.0,0.0,byplayer,0.0,0.0,51.0,0.0,0.0,0.0,1.0,3458.8936,0.0,0.0,0.0,1480.0,0.0,1349.8484,10.0,11.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
43,namoon_0701,account.2d9bf829487d4d67b4fba15d3ffa109b,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,446.69305,4.0,33.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
44,zzzary,account.e1ef05991202481c9f0431dbaff2fa20,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.213,0.0,74.10123,1.0,43.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
45,0ooYa,account.959247b26e3842de8d7b1fb1559dc5ec,0.0,0.0,0.0,0.0,byzone,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,0.0,459.57446,0.0,43.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
46,AY_RIN,account.4217b2b157ba40848fa464272b965206,1.0,1.0,7.0,225.63191,byplayer,0.0,4.0,29.0,1.0,1.0,56.916492,1.0,0.0,0.0,0.0,0.0,1207.0,1.0,586.1465,7.0,13.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
47,venzent,account.1f277f68009c439a9f338176ec42d775,0.0,1.0,0.0,0.0,byplayer,0.0,0.0,76.0,0.0,0.0,0.0,0.0,616.0708,0.0,0.0,0.0,348.0,0.0,530.1711,4.0,36.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
48,son5471,account.c796868882524a158cb56e2fad2fc49c,0.0,0.0,2.0,0.0,byplayer,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,1599.9102,4.0,30.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
49,M_head,account.260807d615b64a1db40abfe7f621c9c8,3.0,1.0,8.0,500.07855,byplayer,2.0,4.0,5.0,2.0,4.0,172.893,0.0,6213.248,0.0,0.0,0.0,1709.0,0.0,2202.0544,6.0,4.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
50,leedo96,account.480986b979624325b4e9b05e961da0f5,0.0,0.0,1.0,0.0,byplayer,0.0,1.0,78.0,0.0,0.0,0.0,0.0,298.5238,0.0,0.0,0.0,390.0,0.0,771.90094,3.0,37.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
51,kkmeu123,account.c0de8f40e8ee4f91a27829ab3b2a6585,0.0,0.0,5.0,46.75325,byplayer,0.0,5.0,53.0,0.0,0.0,0.0,0.0,5251.636,0.0,0.0,0.0,1219.0,0.0,2145.796,6.0,14.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
52,whitesimon,account.f6173ef84db2447eb3c6eda86bab3e54,2.0,1.0,11.0,383.27484,byplayer,0.0,2.0,15.0,1.0,2.0,165.71625,0.0,0.0,0.0,0.0,0.0,1619.0,0.0,1785.3441,8.0,5.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
53,BERRYBOY_,account.8a6af338ccd840c6a95402f398f183fb,1.0,0.0,0.0,32.140003,byplayer,0.0,0.0,37.0,1.0,1.0,18.87331,0.0,0.0,0.0,0.0,0.0,301.0,0.0,396.01715,3.0,32.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
54,xiaring,account.38b24a4be05e46cc837d4fa989a3f5e1,0.0,1.0,4.0,66.27,byplayer,0.0,0.0,58.0,0.0,0.0,0.0,0.0,538.5185,0.0,0.0,0.0,925.0,0.0,1777.0458,4.0,19.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
55,jaei07,account.251f58ff585a4651a776e78c37c4aca7,1.0,1.0,3.0,647.8642,byplayer,3.0,1.0,9.0,2.0,4.0,119.03427,0.0,5914.5176,0.0,0.0,0.0,740.0,0.0,681.1989,4.0,25.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
56,ro2GOD,account.826ff58cc4db48938df5b76d7427005c,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,52.42325,1.0,48.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
57,adad12116,account.819bdd6fc569489dbc2e79287e5a6590,2.0,0.0,2.0,41.461,byplayer,0.0,0.0,67.0,0.0,0.0,0.0,1.0,1142.0751,0.0,34.75448,0.0,644.0,0.0,856.3995,9.0,29.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
58,yase_gak,account.220e80203f14412f81604982301557a3,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,0.0,1143.0227,5.0,31.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
59,Alber0207,account.66bc522733b8468a9b864c3af3a66bc5,0.0,0.0,5.0,0.0,byplayer,0.0,4.0,54.0,0.0,0.0,0.0,0.0,5339.6836,0.0,0.0,0.0,1192.0,0.0,2354.217,4.0,14.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
60,sary_kim,account.1fae4e2fc6bc4e03b57ceeb521b62024,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,69.687965,1.0,46.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
61,1HundredBR,account.78a4cb0b4f4c41f79cb724e217c2bbf7,1.0,1.0,4.0,156.9759,byplayer,2.0,2.0,20.0,1.0,2.0,26.79,0.0,0.0,0.0,0.0,0.0,680.0,0.0,739.91455,7.0,28.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
62,afeo30,account.1c9f77541427446bbd7d222aa9e05d23,0.0,0.0,1.0,24.501463,byplayer,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1240.0691,0.0,0.0,0.0,598.0,0.0,777.2247,5.0,31.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
63,Zon_Zhr_Nam,account.dcbec2e9dfec47029ddb96dcc7b53085,8.0,2.0,10.0,1031.2054,byplayer,2.0,3.0,1.0,2.0,11.0,142.44489,1.0,5441.051,0.0,7.6173058,0.0,1444.0,0.0,2300.8633,3.0,9.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
64,HyukOvO,account.815565de46f34d0da0fca82847404a9d,4.0,0.0,11.0,1186.8263,byplayer,2.0,1.0,3.0,2.0,6.0,305.17126,1.0,0.0,0.0,0.0,0.0,1550.0,0.0,1428.5314,11.0,5.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
65,JUMINIT,account.82825816f47043589d0073f2a10cddfb,0.0,0.0,5.0,324.66675,byplayer,1.0,1.0,14.0,1.0,2.0,166.16606,0.0,1256.8812,0.0,1301.6917,0.0,1789.0,0.0,1907.7809,8.0,2.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
66,robo3698,account.1639ee22c4c9423a9794d2b4481eda34,2.0,1.0,5.0,315.6,byplayer,1.0,2.0,16.0,1.0,2.0,30.149729,0.0,5408.3975,0.0,17.90086,0.0,982.0,0.0,664.9932,3.0,18.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
67,OhWooYa88,account.e663b5a2f6da43169786e100af741268,2.0,0.0,10.0,458.16583,byplayer,2.0,4.0,7.0,2.0,4.0,99.86139,0.0,6602.9727,0.0,0.0,0.0,1503.0,0.0,1835.9435,5.0,10.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
68,ArtistNoble,account.b473aedf698544a2949eae011e6c9d10,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,87.0,0.0,0.0,0.0,0.0,179.74918,0.0,0.0,0.0,210.0,0.0,221.33047,5.0,42.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
69,ISLAND_JAPA,account.6f9425e3f3f747dc983a839a7c62b4f7,1.0,0.0,0.0,131.5,byplayer,0.0,0.0,43.0,1.0,1.0,16.200796,0.0,0.0,0.0,0.0,0.0,145.0,0.0,105.33524,1.0,45.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
70,Playerrrrrrrrr,account.87da6999781c4d6c98679d9e94df0147,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,6.0131764,1.0,44.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
71,DickSangMin,account.bdc43eee3b4c4535becb880bde99e5b3,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,118.5883,1.0,46.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
72,hardpol,account.df0e2c9e07c34a42bb0bbed0633e9010,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,38.388885,1.0,49.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
73,Re-char-ge,account.cccd57a56d774107819a947e61ba9bc8,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,52.796017,1.0,48.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
74,ChoCoBall___,account.7f7ff4cd080745b892a9d7e44a4ade9d,3.0,0.0,10.0,416.76782,byplayer,1.0,11.0,6.0,2.0,4.0,32.891376,0.0,2545.9785,0.0,0.0,0.0,1447.0,0.0,1539.9191,7.0,6.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
75,Yangtae__,account.40937a16074b4e03960330e8bc1189d4,2.0,7.0,9.0,929.5178,byplayer,1.0,4.0,10.0,1.0,3.0,31.99266,0.0,5911.357,0.0,0.0,0.0,1512.0,0.0,1749.0151,9.0,9.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
76,Boringfox,account.adba4b80c2024b90959b9ea3db7e2f3e,1.0,0.0,0.0,100.0,byplayer,0.0,1.0,41.0,1.0,1.0,17.395245,0.0,0.0,0.0,0.0,0.0,221.0,0.0,80.04401,4.0,41.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
77,SouthCoCo,account.0c71673b0d2f4e37bb631d0dfbfea2b9,1.0,0.0,1.0,100.0,byplayer,0.0,1.0,40.0,1.0,1.0,6.2171364,0.0,429.59137,0.0,0.0,0.0,412.0,0.0,390.8521,3.0,36.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
78,johawon07,account.f64489414da64472b4bd414cf2142c66,1.0,1.0,2.0,255.22,byplayer,0.0,1.0,35.0,1.0,1.0,8.862502,0.0,0.0,0.0,0.0,0.0,680.0,0.0,978.5628,3.0,28.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
79,heyGw,account.3e4d2971aa374faa8f493ef0f350d1ba,0.0,0.0,5.0,78.270004,byplayer,0.0,5.0,30.0,1.0,1.0,5.921736,0.0,9300.445,1.0,0.0,0.0,1199.0,0.0,1932.2131,5.0,15.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
80,JoonComa,account.41aa13b5a51245eb893a3d1593b693dd,0.0,0.0,6.0,26.4,byplayer,0.0,2.0,55.0,0.0,0.0,0.0,0.0,9933.378,0.0,0.0,0.0,1199.0,0.0,1679.0603,8.0,15.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
81,jiou1234,account.8bc251d5b0074f7da31cf19a88faa13d,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,6.2455354,1.0,49.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
82,monkeyDLufy,account.c48c558717bb4a848f27ad828507f330,0.0,0.0,5.0,127.352,byplayer,0.0,4.0,28.0,1.0,1.0,7.369625,1.0,321.66583,0.0,131.72594,0.0,1366.0,0.0,622.7393,6.0,13.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
83,kimbob524,account.2651c94ff59d435fb28ae3fc2aca6fe3,1.0,1.0,4.0,320.8225,byplayer,0.0,3.0,47.0,0.0,0.0,0.0,0.0,1178.6802,0.0,1331.5083,0.0,1789.0,0.0,2055.6802,8.0,2.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
84,titernoes,account.4bcf01e0f43c4cd288a1285cfdd2eccd,0.0,0.0,0.0,24.712828,byplayer,0.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,1662.2585,3.0,30.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
85,Bapollo,account.00fda0f3ca0949fbbfe6afc095eceb5e,0.0,0.0,2.0,0.0,byplayer,0.0,4.0,64.0,0.0,0.0,0.0,0.0,2821.134,0.0,0.0,0.0,698.0,0.0,1094.684,3.0,26.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
86,TaRooooow,account.1046ab5940f9463683b8d84eda3378e1,3.0,1.0,5.0,828.2746,alive,5.0,5.0,2.0,2.0,8.0,209.5273,0.0,8145.8184,0.0,0.0,0.0,1792.0,0.0,2226.8267,2.0,1.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
87,NOT-YOUR-ROSE,account.ebd4166b3aee442fbcf104dda162ac69,0.0,0.0,3.0,51.92379,byplayer,0.0,5.0,61.0,0.0,0.0,0.0,0.0,236.94551,0.0,0.0,0.0,891.0,0.0,2656.2737,4.0,21.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
88,YUN_Yung_Jun,account.670673979e1c433c9d7552b2ee2d56ec,1.0,2.0,9.0,347.83447,byplayer,0.0,4.0,27.0,1.0,1.0,189.02435,0.0,382.0293,0.0,0.0,0.0,1479.0,0.0,1161.397,6.0,12.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
89,rlawogusv12,account.0b2f458b9c0f4a08bb7b5aa576f9de0f,0.0,0.0,0.0,32.603416,byplayer,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,305.0303,3.0,39.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
90,dltjrwns4127,account.49a7cc5c52024bb287f579fae487965d,1.0,0.0,4.0,398.08633,byplayer,0.0,0.0,24.0,1.0,1.0,196.17339,0.0,7345.955,0.0,0.0,0.0,1554.0,0.0,1266.499,7.0,7.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
91,minjb17,account.16fcfc43adc2498d9dcc909be6efac2e,0.0,0.0,5.0,0.0,suicide,0.0,1.0,59.0,0.0,0.0,0.0,0.0,2508.5767,0.0,0.0,0.0,935.0,0.0,771.74805,46.0,20.0,1055d4c3-25cd-484e-a0db-7c20f6295f4f
